taxonKey,kingdom,phylum,class,order,family,genus,species
7650915,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia arachnoidea
5592147,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,Columnea serrata
10859361,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Roupala,Roupala casota
3191289,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Hiraea,Hiraea faginea
5333910,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Micropholis,Micropholis crotonoides
2868183,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera pittieri
3573707,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Matelea,Matelea brasiliensis
5380300,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ditaxis,Ditaxis manzanilloana
10675184,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,Myrcia paxillata
5600237,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Blakea,Blakea multiflora
10829419,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea suerrensis
3723044,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Parathesis,Parathesis calophylla
2766055,Plantae,Tracheophyta,Liliopsida,Commelinales,Pontederiaceae,Pontederia,Pontederia rotundifolia
7342747,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Ryania,Ryania speciosa
3852231,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Guarea,Guarea gentryi
7798391,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Vismia,Vismia macrophylla
2883828,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pradosia,Pradosia grisebachii
8184585,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Symbolanthus,Symbolanthus calygonus
8309525,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,Preslianthus,Preslianthus pittieri
2979447,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia congesta
2967395,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,Desmodium cajanifolium
5357576,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga pezizifera
3071459,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Garcia,Garcia nutans
7339054,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Hedyosmum,Hedyosmum scabrum
5590810,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Drymonia,Drymonia microphylla
4094079,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Pachyptera,Pachyptera kerere
7304860,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper arboreum
8246812,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia reflexa
3851471,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Guarea,Guarea macrocalyx
3783134,Plantae,Tracheophyta,Magnoliopsida,Laurales,Siparunaceae,Siparuna,Siparuna cuspidata
2967846,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,Desmodium intortum
5680944,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Davilla,Davilla nitida
3982921,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Stigmaphyllon,Stigmaphyllon retusum
4093976,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Bignonia,Bignonia callistegioides
8217717,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,Saccoloma sunduei
8128560,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella porphyrospora
7305292,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper yzabalanum
4012512,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum eximiiforme
7658277,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium tenerrimum
11207122,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Campyloneurum,Campyloneurum talamancanum
5384030,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Epiphyllum,Epiphyllum phyllanthus
5283153,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,Fissidens pallidinervis
3617831,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Lacmellea,Lacmellea panamensis
7496626,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Ehretiaceae,Rochefortia,Rochefortia lundellii
8961974,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum saenzianum
5270840,Plantae,Charophyta,Charophyceae,Charales,Characeae,Chara,Chara zeylanica
9358511,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichosalpinx,Trichosalpinx sanctuarii
10897616,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Parrisia,Parrisia parietina
7314631,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Cyathea,Cyathea caracasana
3993199,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Protium,Protium glabrum
2671437,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Plaubelia,Plaubelia sprengelii
11376595,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Sciodaphyllum,Sciodaphyllum venezuelense
5683379,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cavendishia,Cavendishia calycina
4011468,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum herrerae
3086349,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper dilatatum
3058861,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton trinitatis
8963050,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Lejeuneaceae,Ceratolejeunea,Ceratolejeunea cornuta
2739002,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Euterpe,Prestoea longipetiolata
7356387,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper rothschuhii
3058909,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton reflexifolius
4012209,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum lalitae
5283050,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,Fissidens pellucidus
4011560,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum hayesii
5318406,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria parviloba
8189442,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis christensenii
9146688,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neomirandea,Neomirandea guevarae
12232831,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Daiotyla,Daiotyla rhodotyla
2843854,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum sordidum
3090255,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chaptalia,Chaptalia runcinata
2839327,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Elleanthus,Elleanthus caricoides
2797493,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sobralia,Sobralia dissimilis
7727798,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia serpens
10747234,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia lithophila
5321671,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ornithocephalus,Ornithocephalus valerioi
5398614,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,Mikania tysonii
6068786,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,Cenchrus tempisquensis
2847177,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis behrii
2850838,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Xylobium,Xylobium foveatum
5617380,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,Sida abutilifolia
3588053,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora pusilla
2870930,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron wendlandii
8993073,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis acostae
8104602,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Habenaria,Habenaria quinqueseta
5699219,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wedelia,Wedelia fructicosa
3170282,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias oenotheroides
2675053,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Eucamptodontopsis,Eucamptodontopsis brittoniae
5283240,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,Fissidens goyazensis
10870732,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,Pleurothallis hawkingii
2872952,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium acutifolium
2869452,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Dieffenbachia,Dieffenbachia grayumiana
7313428,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora menispermifolia
7850804,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia pseudorhynchophoros
7686451,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Amaioua,Amaioua glomerulata
2789774,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cranichis,Cranichis reticulata
2847116,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis fusiformis
5302645,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Renealmia,Renealmia mexicana
3698267,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia lucida
5826486,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Rossioglossum,Rossioglossum ampliatum
5321629,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ornithocephalus,Ornithocephalus lankesteri
2720925,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,Rhynchospora rariflora
7360702,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Gomphrena,Gomphrena serrata
5417591,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia salamensis
3616646,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Odontadenia,Odontadenia lutea
7510165,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax,Smilax domingensis
3591486,Plantae,Tracheophyta,Magnoliopsida,Ericales,Pentaphylacaceae,Freziera,Freziera candicans
2879071,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus brenesii
3190672,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Simaroubaceae,Picrasma,Picrasma excelsa
7393996,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Morronea,Morronea trichidiachnis
3571692,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ruehssia,Ruehssia macrophylla
2801430,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Corymborkis,Corymborkis forcipigera
2789977,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dichaea,Dichaea costaricensis
5319446,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Kefersteinia,Kefersteinia costaricensis
2839304,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Elleanthus,Elleanthus graminifolius
5307774,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Lockhartia,Lockhartia micrantha
4185137,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper impube
2951409,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mucuna,Mucuna mutisiana
5533358,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Trichomanes,Trichomanes ludovicinum
2931899,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum ferrugineum
3849902,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Guarea,Guarea tafae-malekui
3059365,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton mexicanus
2820861,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Campylocentrum,Campylocentrum brenesii
3188725,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia indica
10760249,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,Pleurothallis vide-vallis
4188553,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia vulcanica
5386728,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,Acmella alba
5532644,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Hypolepis,Hypolepis grandis
2784534,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ponthieva,Ponthieva racemosa
5321622,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ornithocephalus,Ornithocephalus inflexus
3830081,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Abuta,Abuta steyermarkii
2712441,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Scleria,Scleria macrophylla
2695645,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia bulbosa
2867894,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Syngonium,Syngonium rayi
2815832,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dimerandra,Dimerandra emarginata
2804464,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cryptarrhena,Cryptarrhena lunata
2804460,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cryptarrhena,Cryptarrhena guatemalensis
2868272,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Epipremnum,Epipremnum pinnatum
3071832,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mabea,Mabea occidentalis
4183573,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper falcigerum
2888844,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba venosa
5379831,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Sapium,Sapium pachystachys
2846572,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichocentrum,Trichocentrum carthagenense
3190134,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Casimiroa,Casimiroa edulis
2867851,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Syngonium,Syngonium standleyanum
8271084,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Hymenasplenium,Hymenasplenium hoffmannii
3173134,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Pseuderanthemum,Pseuderanthemum praecox
5615511,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Danaea,Danaea crispa
4187468,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia seemanniana
5293226,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Raphia,Raphia taedigera
8403936,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana amygdalifolia
3750680,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Grammitis,Grammitis bryophila
5639278,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Peristethium,Peristethium leptostachyum
2912656,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria parvifolia
7744706,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea calidicola
5620016,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia elatior
5600039,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Blakea,Blakea wilsoniorum
10784098,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia melanodesma
3862134,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia longifolia
3859365,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia oinochrophylla
4176354,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,Cryptocarya hypospodia
3075619,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Putranjivaceae,Drypetes,Drypetes standleyi
5372458,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Colubrina,Colubrina elliptica
2969392,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa debilis
2942206,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Crotalaria,Crotalaria pilosa
11171156,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia trichocalyx
4075001,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Hybanthus,Hybanthus yucatanensis
7269095,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Ravenia,Ravenia spectabilis
4034203,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba acapulcensis
5570117,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus celtidifolia
5417651,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia tapacumensis
7512250,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Trichomanes,Trichomanes rigidum
5416500,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia hartshornii
10690184,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia crenulata
2923603,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria chiriquina
5570630,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus nymphaeifolia
7867633,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria pilosa
3061115,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Manihot brachyloba
7738674,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum insulare
5336790,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Notopleura,Notopleura tonduzii
3852953,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Guarea,Guarea zarceroensis
3644110,Plantae,Tracheophyta,Magnoliopsida,Ericales,Symplocaceae,Symplocos,Symplocos costaricana
8185571,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Spondias,Spondias mombin
4157552,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia multinervia
7884267,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,Frangula pendula
5602971,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Colubrina,Colubrina triflora
7274188,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Banara,Banara guianensis
8734133,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Morronea,Morronea arundinariae
2874852,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Turneraceae,Turnera,Turnera ulmifolia
3870233,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Mouriri,Mouriri myrtilloides
7271413,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Trichilia,Trichilia quadrijuga
3860779,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia albicans
10150972,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcianthes,Myrcianthes rhopaloides
5417248,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia cerrocacaoensis
3718210,Plantae,Tracheophyta,Magnoliopsida,Ericales,Clethraceae,Clethra,Clethra costaricensis
4063410,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Ehretiaceae,Bourreria,Bourreria andrieuxii
4190935,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper flavidum
2925454,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta cayennensis
3859288,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Heterocentron,Heterocentron glandulosum
8191274,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia dioica
4187330,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper cabagranum
2897975,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Faramea,Faramea multiflora
3893596,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Aegiphila,Aegiphila anomala
2969346,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa occidentalis
5417097,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia chepensis
2682609,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Chryso-hypnum,Chryso-hypnum frondosum
8179999,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum fournierianum
4011658,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum grayumii
2677015,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Acidodontium,Acidodontium megalocarpum
2672467,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Groutiella,Groutiella mucronifolia
2676201,Plantae,Bryophyta,Bryopsida,Bartramiales,Bartramiaceae,Philonotis,Philonotis hastata
5283063,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,Fissidens elegans
2677984,Plantae,Bryophyta,Bryopsida,Hypnales,Meteoriaceae,Meteorium,Meteorium deppei
2797213,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sarcoglottis,Sarcoglottis acaulis
2703463,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oryza,Oryza rufipogon
5575172,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia biolleyi
2904912,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coussarea,Coussarea talamancana
4175787,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia ovalis
2650503,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pecluma,Pecluma plumula
4187497,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia emiliana
5357491,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga spectabilis
7888671,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Verbesina,Verbesina oerstediana
3879525,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Xylosma,Xylosma oligandra
3683498,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Forestiera,Forestiera cartaginensis
3681976,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta sidarum
5648066,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pyrrosia,Pyrrosia longifolia
